Series Name,Average precipitation in depth (mm per year),CPI base year,CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CRVS (WDI),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),"Charges for the use of intellectual property, receipts (BoP, current US$)",Compensation of employees (current LCU),Container port traffic (TEU: 20 foot equivalent units),Control of Corruption: Estimate,Control of Corruption: Number of Sources,Control of Corruption: Percentile Rank,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval","Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",Control of Corruption: Standard Error,DEC alternative conversion factor (LCU per US$),Electric power transmission and distribution losses (% of output),Firms competing against unregistered firms (% of firms),Firms experiencing electrical outages (% of firms),Firms offering formal training (% of firms),Firms that spend on R&D (% of firms),Fixed broadband subscriptions,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),GOAL 17: Partnerships to achieve the Goal (5 year moving average),GOAL 2: Zero Hunger (5 year moving average),Geospatial data available at 1st Admin Level,"IFC, private nonguaranteed (NFL, US$)","Industrial design applications, nonresident, by count","Industrial design applications, resident, by count","Listed domestic companies, total",Net ODA received per capita (current US$),"Net bilateral aid flows from DAC donors, Australia (current US$)","Net bilateral aid flows from DAC donors, Austria (current US$)","Net bilateral aid flows from DAC donors, Belgium (current US$)","Net bilateral aid flows from DAC donors, Canada (current US$)","Net bilateral aid flows from DAC donors, Czechia (current US$)","Net bilateral aid flows from DAC donors, Denmark (current US$)","Net bilateral aid flows from DAC donors, Estonia (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, France (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, Greece (current US$)","Net bilateral aid flows from DAC donors, Hungary (current US$)","Net bilateral aid flows from DAC donors, Italy (current US$)","Net bilateral aid flows from DAC donors, Japan (current US$)","Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)","Net bilateral aid flows from DAC donors, Lithuania (current US$)","Net bilateral aid flows from DAC donors, Luxembourg (current US$)","Net bilateral aid flows from DAC donors, Norway (current US$)","Net bilateral aid flows from DAC donors, Portugal (current US$)","Net bilateral aid flows from DAC donors, Slovenia (current US$)","Net bilateral aid flows from DAC donors, Spain (current US$)","Net bilateral aid flows from DAC donors, Sweden (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, United States (current US$)","Net errors and omissions (BoP, current US$)","Net incurrence of liabilities, total (current LCU)",Newborns protected against tetanus (%),"Patent applications, nonresidents","Patent applications, residents","Persistence to grade 5, total (% of cohort)",Political Stability and Absence of Violence/Terrorism: Estimate,Political Stability and Absence of Violence/Terrorism: Number of Sources,Political Stability and Absence of Violence/Terrorism: Percentile Rank,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval","Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",Political Stability and Absence of Violence/Terrorism: Standard Error,"Portfolio equity, net inflows (BoP, current US$)",Power outages in firms in a typical month (number),Prevalence of current tobacco use (% of adults),"Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)",Prosperity gap (average shortfall from a prosperity standard of $25/day),Pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,Rail lines (total route-km),Regulatory Quality: Estimate,Regulatory Quality: Number of Sources,Regulatory Quality: Percentile Rank,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval","Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",Regulatory Quality: Standard Error,"Reserves and related items (BoP, current US$)",Rule of Law: Estimate,Rule of Law: Number of Sources,Rule of Law: Percentile Rank,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval","Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",Rule of Law: Standard Error,S&P Global Equity Indices (annual % change),SDDS/e-GDDS subscription,Scientific and technical journal articles,Secure Internet servers,Subsidies and other transfers (current LCU),Surface area (sq. km),Time required to obtain an operating license (days),"Total reserves (includes gold, current US$)",Total reserves minus gold (current US$),Value lost due to electrical outages (% of sales for affected firms)
"Persistence to grade 5, total (% of cohort)",0.11775372481909814,-0.1239808608703035,0.29194892285502316,0.02789111467038767,-0.15378508952844686,-0.02086850805337237,0.07009618442291903,0.04245462723575812,-0.24407670595477418,0.20774527832156955,0.03089076211424562,-0.08581492232412083,-0.20659010211074533,-0.06620325025949929,-0.06092779545511641,-0.06596087474187197,0.14400406234994803,0.13214106526500755,0.18840083182479925,-0.003638988000534681,0.03193605293862747,-0.009232581386761082,0.0038196765772134347,-0.24223145116966982,0.2887152190521085,-0.10306925471288196,0.056548958583018574,-0.05318897443526141,-0.09803595517994847,0.11933645451487696,0.12448374767324664,0.11168108307495707,0.17002005410701093,-0.2518073551753761,-0.2227757524347148,-0.001011814771507414,0.03989172304364582,0.006667105316131613,-0.15677885013393925,-0.048107395785558296,-0.06689837922028039,0.057818849915846016,-0.05295282465983624,-0.020016023070950465,-0.18652481761771467,0.015790503951507363,-0.08656477600069669,0.025687819288738412,-0.07003233445672408,0.12104344309830956,-0.15498351728074397,0.01947965475967606,0.014277688606618925,-0.010202443252458837,-0.0532476630349643,-0.10017218137503378,-0.21765988397235442,-0.10507676480428896,0.12010918508696233,0.0927292021775949,0.09958660838999255,0.15422133335356863,0.13644299446974728,1.0,-0.09749155681954305,-0.25141476924976763,-0.1026733332472536,-0.11560440095588265,-0.09991767853151799,0.2871664707656679,0.09102625591938907,0.02573324672045845,0.3035892599148464,-0.31117264753833035,-0.3237705873884108,-0.23102169649697007,-0.12868940021577016,-0.0674187848422125,-0.1327561080576932,-0.0483604862464301,-0.11822029048999717,-0.10821262595228451,-0.12889643861499703,-0.05952133775344728,-0.04657998173520461,-0.1423563623669732,-0.14803102278986682,-0.13203397996539779,-0.14146282638550933,-0.1274489531451156,0.2282343539663955,0.012781972070358196,-0.2530556346798807,-0.3316858005748844,-0.4026170648286516,0.17506773226800829,-0.181610181269255,0.03730417396089606,-0.08239866583524513,-0.08972679651348309,0.0205791722892062
Political Stability and Absence of Violence/Terrorism: Estimate,-0.030170200130826615,0.30300792276357724,0.16892846012993928,0.1256859427895143,0.4533762376002413,0.1727530127118582,-0.06023336295074894,-0.016919487523219576,0.2922624609838939,-0.34358139132775184,-0.07860878567134763,0.6766576193925358,-0.2534122591205893,0.6343834316725848,0.6012779276744629,0.6529989534837678,0.19733563274455188,-0.41436454920855154,-0.4735583278463284,-0.1286119237085864,-0.10450657734060531,0.19615324311562665,0.1861687247785334,0.0031450664721343353,-0.2471218343841569,0.35887771884078756,0.18127226413258057,0.10475346039324741,0.3368118982522446,-0.0013194651388637713,-0.017556488827351214,0.032118028332650046,0.3606060167630746,0.09951961481735017,-0.10180563785235186,0.14025782355559438,-0.14049536655466263,0.1647441648436944,0.025035572105460143,0.07140105725277456,-0.028800756400359714,-0.0022332667218000163,-0.03604584893252638,0.09349391424356158,-0.1295363422898042,-0.024431068740364388,0.10223293161621551,-0.028187111005188593,0.16268926264088507,0.20775655580711308,0.05632631982284083,0.13684024819608137,0.23286550111750856,0.205970873869218,-0.06977199191843998,-0.21526998930953964,-0.22842726754910583,-0.2000173909770284,0.06285990711162073,-0.12456723610057009,-0.2853195069413695,-0.04533075004001117,0.013720108239709823,-0.09749155681954305,1.0,0.08830094813485138,0.9831104242419391,0.9796902478737153,0.9928666021118632,0.02905332673891901,0.08699474269815957,-0.06099385898813571,-0.13294129397662816,0.6838302668589877,0.5869339569974656,0.5298715054577839,0.387508651650084,-0.023387854562147568,0.7170610956523537,-0.4594193233589584,0.7022993130073754,0.6831793568604363,0.719486465681246,0.5058216597572531,0.1421576985848959,0.6657689656096537,-0.32053568224208906,0.6339328715532127,0.632325040672079,0.647004922053424,0.15622575431786093,0.08395046612564053,0.3829707647372515,0.0765073209293944,0.1913763057603854,-0.2839042143280162,-0.22426692628035697,0.13209847036711966,0.0057771500040146705,-0.006196126641855836,-0.08021402213737207
Political Stability and Absence of Violence/Terrorism: Number of Sources,-0.11065479688042415,0.1859912515297109,-0.056291682778641564,0.012221550138061178,0.27093097295610863,0.019590919163129498,-0.11702657738996639,-0.08625178686105806,0.5768320262561757,0.13885396139451908,0.16166929182016712,0.2243444947230338,0.5636465537370299,0.246800858837315,0.2684888015818981,0.2192738432150033,-0.5897240982040484,-0.09377557919872116,-0.3134700976180794,-0.027959198063298635,-0.06205333166874143,0.010267909744664816,-0.021688989288664254,0.7588974525691642,-0.3235298549700142,0.10186626869656748,-0.12223968658724145,0.25074968065506825,0.45328375284442934,0.1028959101969904,0.15591793033823909,0.11966734973277897,-0.37244585730378194,0.2178999414600812,0.22066720494587494,0.022646674107431795,0.2975815770573838,-0.020964753396649015,0.14678257282129856,0.17596047483035845,-0.021998385166602206,0.285582926097909,0.2042080806669812,0.14820748437848774,0.2626472832674661,0.28152679919439416,0.19796224885991962,0.2568865733232967,0.043328679364354764,-0.029407815263643156,0.20423920230037226,0.21681106995577612,-0.030675656120412242,0.1552932152886215,0.0907744743410606,0.2691515160627544,0.3087997097398492,0.30603278691950664,-0.1036291106499809,0.07552286275634217,-0.008282326686827811,0.11365146346755926,0.13993358274243317,-0.25141476924976763,0.08830094813485138,1.0,0.08112454137289639,0.11353973730463159,0.07031371753168345,-0.8913452574269187,-0.10342854927426119,-0.08605923968915102,-0.09445321648586798,0.2742674464713825,0.2220940935556221,0.30240115223800884,0.31431641139594135,0.15267800682458754,0.3439871696423436,0.5088748137564535,0.34853869216095645,0.36819618203583543,0.33061490948399147,-0.2770278131329198,-0.0058403271542343356,0.2755347830586788,0.48243380960900273,0.27934687463811886,0.288285100376011,0.25903148308037544,-0.4751130736943609,-0.05939382471999095,0.5578097679900264,0.6143264095505354,0.7398693094780735,0.22336910540471322,0.40695888425660887,-0.035723485412892574,0.5930276679810962,0.558703195268676,-0.06739758490605076
Political Stability and Absence of Violence/Terrorism: Percentile Rank,-0.04170246174630529,0.32031247628464976,0.15135086847896823,0.1515068701092869,0.4447359158847235,0.1937287493242473,-0.049245667841631174,-0.005417322456532488,0.30603906811970527,-0.3431347260857786,-0.09122362585286908,0.71398316097868,-0.27012781110939627,0.6682283369070913,0.63524997939332,0.6863936802993843,0.21430330011568471,-0.42580558227162507,-0.4984729364434477,-0.1315719472232719,-0.10802569044836755,0.1743457324944666,0.17815986673126646,0.006844638417452835,-0.24341886479341626,0.41707965010408105,0.1659193319884069,0.11943675261194105,0.32030394943738877,-0.016217381557710384,-0.032604652698708755,0.0318875815741559,0.3651144309961397,0.10558624572184523,-0.10121169683339273,0.14055757763972265,-0.11730457455500166,0.15786623115347467,0.04397943538985949,0.07660441664122264,-0.013642734937405976,-0.006104223846700187,-0.030779223629485878,0.09674912710277703,-0.1080653681975127,-0.006360498500602153,0.09226741855403445,-0.012234673145511892,0.16154830773112935,0.22288742629280972,0.06919783312585152,0.129638362635991,0.22876469953204034,0.21212719547618042,-0.06519624449815156,-0.22075608387192902,-0.19649747433126877,-0.19766748338471898,0.05156778621940784,-0.1323989227535793,-0.2594650791562467,-0.05735436969385191,1.650584706399945e-05,-0.1026733332472536,0.9831104242419391,0.08112454137289639,1.0,0.9898257456627528,0.9896688389480535,0.05059781822903844,0.09197936434415992,-0.06352381563821712,-0.12877772795587852,0.7103080964340155,0.6158421111721928,0.5642550902301577,0.40463799530702643,-0.028882798761087212,0.7318079214494607,-0.46775296696828034,0.7147909434319125,0.6940175392519813,0.7308983681575792,0.5240395039281687,0.15526260981602033,0.6988105489085665,-0.3413919384583307,0.6632248915155207,0.6628972312332635,0.6798164680641303,0.17275898872257037,0.08845982397548265,0.37384003922905484,0.0827532655243692,0.2008432122187325,-0.27622259449317627,-0.23789987001974763,0.12024351009800333,-0.003626523253820455,-0.017796319509219567,-0.08292229454247962
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",-0.04708816409552342,0.3632680511091151,0.1706283429848029,0.12942565422218444,0.4702390914461855,0.20694659089205394,-0.060816364881357665,-0.014805405918996411,0.3302655992177718,-0.3345982748024069,-0.07769643955355554,0.7359073048255552,-0.2603030973333593,0.6920213233776897,0.6593751935819391,0.7069343802680892,0.20239392260265415,-0.43273886639367554,-0.5276540418966325,-0.14108186993356156,-0.11280039058315115,0.18813699656274135,0.18512330058607768,0.032102132316898235,-0.26992818861226686,0.4332415150951471,0.1831692206820334,0.11112727796278579,0.34827975105654024,-0.016544414348670385,-0.020967507827188057,0.03021085326542951,0.36051789621402863,0.13666367380819133,-0.0716377774002836,0.16288469476479134,-0.09755340530080096,0.16684455748867164,0.08660530861447382,0.0736231126579756,-1.9252629112670993e-05,0.023256759295180614,-0.008050510433570982,0.11842993374099199,-0.0975481725050525,0.014091176070463198,0.14333604128906452,0.01910525879712008,0.1744213148145403,0.22817426187469445,0.08617966397601311,0.13579804860287484,0.23051129262846512,0.20106218963953704,-0.03559044046294229,-0.17625721811752257,-0.15425558354343313,-0.1752337382443219,0.05598963119668276,-0.12168098163436668,-0.26934850374661873,-0.06417004869114991,0.002589195801221046,-0.11560440095588265,0.9796902478737153,0.11353973730463159,0.9898257456627528,1.0,0.9807580252537351,0.02730241223225283,0.07452086445123528,-0.07173506342631894,-0.15597196171551034,0.7358965126510877,0.6389030104908809,0.5902226732183313,0.42168969873519757,-0.01690125076324276,0.7552539258601715,-0.4571297806961079,0.7371369373058739,0.7182042835000153,0.7533485678280236,0.5215150392606468,0.15819468303966383,0.7342762160044353,-0.337763961611366,0.7003138283600707,0.6997684720264742,0.7156737717282555,0.16739122462365943,0.08506659458877884,0.3898454886444057,0.11673117136812658,0.23585317482928297,-0.2679754639410925,-0.23586812663741435,0.1464679028528212,0.02066692575064455,0.004448247350750014,-0.09085710141674715
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",-0.030034331198468333,0.3057518129976191,0.15532493217922688,0.12368474031469551,0.4527204735269538,0.19757144540448268,-0.04692274043736065,-0.003617759162689855,0.28930202730677307,-0.360227135962312,-0.09267599910106736,0.6952610161051503,-0.2681087503032719,0.6486790350573249,0.614486708922768,0.6672870191399288,0.21269815534319733,-0.42784292583855343,-0.4887341653112065,-0.13277478904136716,-0.10429039588825463,0.19888897796727428,0.19757797361549595,-0.015474220920828605,-0.23508135142279146,0.3901717157777785,0.17690762215306033,0.1250455706024939,0.32980578110644687,-0.009101890409699533,-0.02237903907138791,0.027331316355772756,0.367544710609379,0.1084061082704552,-0.11263201857482509,0.13158980975653742,-0.1346647476367464,0.163866502010701,0.02966245985772825,0.07054366081637557,-0.03910771294365665,-0.010216980823556805,-0.03743263833044138,0.08341842373082042,-0.12488886492149373,-0.04050178731160024,0.08354293427068576,-0.03024571797482395,0.16684732756065562,0.19640181380535138,0.06402193206966167,0.12616491983888894,0.22857852080098912,0.20952798247478832,-0.07883709526617158,-0.22792717928020004,-0.22460350769723408,-0.19848113595249808,0.050682007127487994,-0.13752734217004656,-0.2545562875673508,-0.050273459684981536,0.0125510864826863,-0.09991767853151799,0.9928666021118632,0.07031371753168345,0.9896688389480535,0.9807580252537351,1.0,0.05497179136364443,0.09440375514041853,-0.05424230538635691,-0.13142989323702411,0.6983815293996872,0.6031154655521275,0.5513409323944973,0.41041341625902644,-0.03280496173459018,0.7297009637221211,-0.4772826136052714,0.7123789157698969,0.69173370254195,0.7297356683929231,0.5248573098720671,0.14871008473366168,0.6825705811106284,-0.3381143222912534,0.6470367433118752,0.6457748547509584,0.6620827899710321,0.17364873079903959,0.08150829066799231,0.38320491249280203,0.07034174996386502,0.18858273379652837,-0.29530400548405494,-0.2407809268551948,0.1322730877609791,-0.005198818848248581,-0.01613807289318837,-0.07556595316789046
Political Stability and Absence of Violence/Terrorism: Standard Error,0.04954216166652971,-0.06955300907831155,0.17625925911391516,0.020334268616206932,-0.16817984032331615,0.011769950413007137,0.13497970228058087,0.11719713216455843,-0.4698872221489628,-0.1655669450053253,-0.2627914903022704,-0.053784893154021095,-0.52650660214061,-0.07225101632286884,-0.08627528451355584,-0.04829198366434722,0.5253929098775855,-0.011755477036047587,0.20293954637387415,-0.1620637345036317,0.0006011027701755898,0.02378387441192235,0.07519554892032934,-0.6702572027489074,0.20794724563787753,0.028067905585832754,0.18682172684520182,-0.18340996097734497,-0.371130683343472,-0.2259849884114926,-0.24380551464552375,-0.1860273822277247,0.38057582021744246,-0.2189225316592858,-0.21326825476920055,0.025494726422435127,-0.26147413882831005,0.06781946120698908,-0.10972502819793885,-0.07675006049285052,0.002736137254937963,-0.24954478850462236,-0.19506159980908538,-0.04549884030182518,-0.24255583491045415,-0.23507093357255296,-0.2322609405046422,-0.1944585987964118,-0.04231556484895666,-0.012198919362432857,-0.17246441643773475,-0.20331812812409616,0.07490739879371737,-0.13691040721845132,-0.03646962731489881,-0.25450737279436275,-0.27918260739733625,-0.26228492288278016,0.060432676531509175,-0.07281388498016418,0.059070613296151694,-0.2551326565198391,-0.2549354761159067,0.2871664707656679,0.02905332673891901,-0.8913452574269187,0.05059781822903844,0.02730241223225283,0.05497179136364443,1.0,0.09705277395822162,0.0745906926381096,0.11819819855696061,-0.13801058824631715,-0.11089909500456352,-0.16151309792590174,-0.19753913859919633,-0.18123987362671734,-0.14001238621312984,-0.5300555396715857,-0.14133349028569575,-0.15461166755540634,-0.12670310781799554,0.2976892224339094,0.12137507666580058,-0.10475374446524975,-0.4898174558437763,-0.11097210341440789,-0.1175264748784855,-0.08906097003237269,0.4453907609877708,0.13934059301676502,-0.42192696908908384,-0.6214486358369936,-0.6361666305983317,-0.22463606996032356,-0.5145587465945598,0.13791269529063555,-0.5347761887832991,-0.5105415846504671,0.022706231415387843
"Portfolio equity, net inflows (BoP, current US$)",-0.05227678189302049,-0.010649730158994414,0.07008439251394752,0.06345954199187087,-0.03330299428750384,0.08114075953340873,0.04249834550706744,0.04400396925113512,-0.06586180032155292,1.3592782067764391e-05,-0.051450628276647335,0.09839138032686344,-0.1052065883397864,0.09104889130115226,0.08020104046367503,0.09705421081975325,0.09876527132726734,0.08119503597406465,0.00528600400427389,0.06947789773481779,-0.07474705537943926,0.0405887351768623,0.03867593847163629,-0.15137251360161733,0.06420978526992666,-0.03286548315711244,0.022613656039729414,0.008443100839314292,-0.02969076386047489,-0.034878466262220645,-0.014277324232430862,0.08676745654708493,0.10043036218531626,0.08512393930877152,-0.07435180677354247,0.05022087276085082,-0.11046393312853753,-0.011127735181014627,0.002549539009702582,0.07333136291267554,-0.017554805061005815,-0.02708974383738547,0.011002938985902391,0.04361997119787265,0.006763066562670559,-0.10526387587678745,-0.09296212838954922,-0.049623010471435205,0.05275939998658612,0.0757407685324119,0.042119947006131975,0.0900062443555659,-0.0543158417858453,0.020791169220543113,-0.05990039624607393,-0.10988632211237073,-0.09530543754530231,-0.1062996607277037,0.08370996116017773,-0.06082393373199433,0.06816946155228382,-0.014954508502523778,-0.008881875384560214,0.09102625591938907,0.08699474269815957,-0.10342854927426119,0.09197936434415992,0.07452086445123528,0.09440375514041853,0.09705277395822162,1.0,-0.0644105869290688,0.03494519412292513,-0.034188819782331424,-0.030769828060516997,-0.008899384145480693,-0.02324375491975671,-0.11797995887660716,0.04620767189453585,-0.10715046935764619,0.0434981199347686,0.046419523718062954,0.04459350000407113,0.07479564543882034,0.025907384942391958,0.04819012913236319,-0.10594255519803991,0.04723936804437465,0.04441424231940986,0.045789477588354444,0.08942562902520117,0.10763646363263264,0.026846963510213113,-0.0730906489478053,-0.13340008673387874,-0.01283180147096007,-0.01850461434011079,-0.030783515113138087,-0.0947672081849476,-0.11059854940257416,-0.05854201587713196
Power outages in firms in a typical month (number),0.1383702781483859,-0.034534632707945614,-0.02156982435994767,-0.003380523206933198,-0.03041311678902992,0.027808255599430842,0.18671210973709138,0.1802088125502267,-0.06751731319994388,0.017443409814061228,-0.15250879110463936,-0.056365949530094814,0.01363578034474853,-0.05850301362143178,-0.053984225205090684,-0.056565294175557564,-0.0419108331259339,0.049355055764518506,0.02127745062553458,-0.07325819519842815,0.8927988547811891,-0.3275837618503122,-0.26739669962957435,-0.029431170103918446,0.42450218101107445,0.2861708562967167,-0.027802513871337732,-0.006826039396153161,0.05667593363033413,0.30643680743199525,0.3241830685672859,-0.11836812049043417,-0.15824184370496763,-0.15473327555986885,-0.057967454395810455,-0.19464970337690254,0.0012661204567397338,-0.22440378984355966,-0.041481249564365316,-0.515078126703237,-0.2500141491642844,-0.18080515779196407,0.014086193138225716,-0.6277083720824086,-0.06732125203348197,0.11927577018057535,-0.01390384597602387,-0.12333480403596948,0.014174978179614632,0.002470201050281698,0.007765205385949368,0.028976549788702437,-0.15294581997022746,-0.12368202701843774,-0.14051924900779403,-0.08716017455381954,-0.2920447845138029,-0.10297518499245811,-0.07148355221336912,-0.003487423537270989,-0.0027097457919478354,0.35635307139751143,0.3687309301569118,0.02573324672045845,-0.06099385898813571,-0.08605923968915102,-0.06352381563821712,-0.07173506342631894,-0.05424230538635691,0.0745906926381096,-0.0644105869290688,1.0,0.11924562225196365,-0.05322467546288944,-0.0639765784258448,-0.03955002419601834,0.05401479583250695,0.2051122900468116,-0.06898807829428442,-0.02558785639464338,-0.0718673254406267,-0.0754465196950822,-0.072786421710506,0.006172742536327194,-0.24828375098098726,-0.04649100858412896,-0.01650763297928583,-0.04117974085596585,-0.044851632296554055,-0.042018845018705175,0.0663349348257299,-0.6358523652433314,-0.03567200024770716,-0.21491035102276243,-0.03985503521617074,0.0018393999999491578,-0.18527832389463128,-0.05249711098389453,-0.05348707950386637,-0.040536624690809576,0.9849335020841751
Prevalence of current tobacco use (% of adults),0.2074776857632632,-0.25908549331112257,0.2232248468891778,0.10451765571201882,-0.330547730602334,-0.16268127622380177,0.04670666352644356,0.006755453445855737,-0.15577421294813734,0.32454496048181053,-0.1736466245502601,-0.17450188645841122,0.08382965432751988,-0.16923680647669878,-0.15954540490272084,-0.17203095026977,-0.0015223875749280928,0.3077010841656928,0.1981404547318398,-0.08510129847249046,0.07012757906041564,0.04531657271621446,0.09154339492835659,-0.15304313278455162,0.3929914587314816,-0.23713510696814388,-0.12130019365015736,-0.10374355740932943,-0.163205798938751,-0.03650009511778102,-0.15014462945401327,-0.04273259211295476,-0.20909121136269884,-0.4621596133262663,-0.34942425723507575,0.11404243873211421,0.2265318208724617,-0.2896456045993361,0.003302322596895174,0.14192061035297168,-0.1894333434569163,0.047136852757308376,-0.08150546263433418,-0.09732260414749876,-0.33201820592054687,0.015730526679710467,-0.15584793393748617,0.08682293334699497,-0.2833154258619592,0.01781253653053963,-0.010232036423516732,0.07171963744247692,-0.051762593787561366,0.37554375029351855,-0.060489871929439505,0.019645724795464285,-0.15859536152802475,0.21967209817111466,0.00799281675883584,-0.032031832502686944,0.05797982784569628,0.04186473091987528,-0.1024356179055491,0.3035892599148464,-0.13294129397662816,-0.09445321648586798,-0.12877772795587852,-0.15597196171551034,-0.13142989323702411,0.11819819855696061,0.03494519412292513,0.11924562225196365,1.0,-0.3429860666056692,-0.34712012796967096,-0.32854672507156424,-0.1383559769429766,0.0927650706641371,-0.13609870899409798,0.12161859045545716,-0.11563483688467716,-0.10122362987123341,-0.13781603099770037,-0.2501860384888442,-0.1669042025097368,-0.1933702584085762,0.13524966723615645,-0.17814747421322785,-0.19037823345947086,-0.17959801614503584,0.0004421546082548001,-0.0009911017189816484,-0.1705786410988848,-0.3103089826321659,-0.30472865278366035,0.21762451355488624,0.05924473469328051,0.13242025873534397,0.06419341740529513,0.09855446623755401,0.09020055460729981
